latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
21.8605,95.17656,302.23,1.06,1.03,2022-05-13,1539,T,48,6.1NRT,285.49,3.2,N
31.37305,70.03901,318.13,1,1,2022-05-13,1722,T,96,6.1NRT,293.14,14.16,N
31.3716,70.02843,307.55,1,1,2022-05-13,1722,T,60,6.1NRT,289.34,6.08,N
31.38772,70.07921,315.04,1,1,2022-05-13,1722,T,89,6.1NRT,296.89,10.07,N
31.39663,70.07755,310.32,1,1,2022-05-13,1722,T,77,6.1NRT,296.98,6.58,N
32.93533,74.48411,328.91,1.56,1.23,2022-05-13,1722,T,100,6.1NRT,302.06,46.78,N
32.99028,71.36263,316.71,1.09,1.04,2022-05-13,1722,T,93,6.1NRT,303.43,10.91,N
33.43587,73.81997,311.4,1.44,1.19,2022-05-13,1722,T,82,6.1NRT,299.65,12.28,N
33.47351,73.76795,314.63,1.43,1.18,2022-05-13,1722,T,84,6.1NRT,298.83,16.98,N
33.47176,73.75176,337.54,1.43,1.18,2022-05-13,1722,T,100,6.1NRT,303.06,61.44,N
33.4672,73.76184,315.96,1.43,1.18,2022-05-13,1722,T,92,6.1NRT,300.16,19.11,N
33.47786,73.76083,340.23,1.43,1.18,2022-05-13,1722,T,100,6.1NRT,301.99,69.93,N
33.47623,73.74486,337.65,1.43,1.18,2022-05-13,1722,T,100,6.1NRT,302.4,61.94,N
33.48851,73.75967,315.55,1.43,1.18,2022-05-13,1722,T,91,6.1NRT,297.37,19.67,N
33.48689,73.74393,312.15,1.43,1.18,2022-05-13,1722,T,84,6.1NRT,299.21,14.45,N
33.51562,73.50988,312.9,1.39,1.17,2022-05-13,1722,T,86,6.1NRT,296.7,15.98,N
33.51403,73.49509,310.19,1.39,1.17,2022-05-13,1722,T,79,6.1NRT,296.39,12.94,N
33.67731,73.51527,311.29,1.4,1.17,2022-05-13,1722,T,82,6.1NRT,299.89,12.21,N
33.67971,73.4386,309.21,1.38,1.16,2022-05-13,1722,T,77,6.1NRT,299.08,9.56,N
33.70298,73.55629,322.51,1.4,1.17,2022-05-13,1722,T,100,6.1NRT,299.78,28.81,N
33.6902,73.43756,313.06,1.38,1.16,2022-05-13,1722,T,86,6.1NRT,299.66,13.3,N
33.75382,73.37842,308.95,1.37,1.16,2022-05-13,1722,T,76,6.1NRT,297.09,10.21,N
33.77198,73.44926,312.16,1.39,1.17,2022-05-13,1722,T,84,6.1NRT,295.75,14.79,N
34.51748,73.13847,310.88,1.36,1.16,2022-05-13,1722,T,81,6.1NRT,293.61,13.46,N
34.52795,73.13805,306.58,1.36,1.16,2022-05-13,1722,T,69,6.1NRT,292.7,10.49,N
34.56832,73.02615,302.83,1.35,1.15,2022-05-13,1722,T,38,6.1NRT,292.6,6.77,N
35.67512,73.67071,313,1.51,1.21,2022-05-13,1722,T,86,6.1NRT,285.12,26.35,N
17.87382,75.11137,303.67,1.12,1.05,2022-05-13,1717,T,56,6.1NRT,289.79,3.96,N
18.45094,76.11119,304.67,1.28,1.12,2022-05-13,1717,T,32,6.1NRT,293.6,5.38,N
18.71663,76.20428,309.91,1.31,1.13,2022-05-13,1717,T,69,6.1NRT,294.46,10.11,N
18.71512,76.19207,305.69,1.3,1.13,2022-05-13,1717,T,40,6.1NRT,294.11,5.98,N
18.93677,76.08791,307.73,1.29,1.13,2022-05-13,1717,T,59,6.1NRT,295.32,5.79,N
18.93523,76.08183,310.77,1.29,1.13,2022-05-13,1717,T,46,6.1NRT,295.39,8.61,N
18.97151,76.12661,310.35,1.3,1.13,2022-05-13,1717,T,76,6.1NRT,296.1,8.27,N
19.07578,76.9042,321.61,1.46,1.19,2022-05-13,1717,T,100,6.1NRT,296.85,26.65,N
19.01995,76.43897,309.08,1.36,1.16,2022-05-13,1717,T,74,6.1NRT,296.04,8.32,N
19.1527,76.87385,306.92,1.46,1.19,2022-05-13,1717,T,70,6.1NRT,296.38,6.51,N
19.08256,76.11784,307.4,1.3,1.13,2022-05-13,1717,T,66,6.1NRT,294.75,5.37,N
18.68661,73.04057,314.38,1,1,2022-05-13,1717,T,88,6.1NRT,296.9,9.92,N
19.15298,76.34987,309.99,1.35,1.15,2022-05-13,1717,T,78,6.1NRT,296.18,8.17,N
19.17931,76.41785,307.08,1.36,1.16,2022-05-13,1717,T,70,6.1NRT,295.97,5.81,N
19.16021,76.08841,320.57,1.3,1.13,2022-05-13,1717,T,100,6.1NRT,290.91,21.48,N
19.26959,76.32167,328.4,1.35,1.15,2022-05-13,1717,T,100,6.1NRT,296.33,35.38,N
19.2488,75.02495,306.84,1.14,1.07,2022-05-13,1717,T,60,6.1NRT,296.44,4.9,N
19.46674,75.52546,311.65,1.22,1.1,2022-05-13,1717,T,80,6.1NRT,276.88,13.16,N
19.5881,76.3373,308.53,1.36,1.16,2022-05-13,1717,T,71,6.1NRT,293.39,8.71,N
19.52498,75.41819,306.01,1.21,1.09,2022-05-13,1717,T,61,6.1NRT,282.3,7.18,N
19.40844,73.87973,306.69,1.04,1.02,2022-05-13,1717,T,63,6.1NRT,294.56,6.5,N
19.60454,74.93793,304.02,1.14,1.07,2022-05-13,1717,T,50,6.1NRT,287.31,4.17,N
19.54523,74.36407,310.62,1.08,1.04,2022-05-13,1717,T,78,6.1NRT,295.1,8.76,N
19.91621,73.89403,312.42,1.05,1.02,2022-05-13,1717,T,82,6.1NRT,295.55,10,N
